Partner-/Kundenummer;Datum;Datumformat
61310029;28.01.2021;20210128
61101163;28.01.2021;20210128
61615160;28.01.2021;20210128
61303515;28.01.2021;20210128
61103632;28.01.2021;20210128
61103488;28.01.2021;20210128
61402397;28.01.2021;20210128
61402621;28.01.2021;20210128
61403719;28.01.2021;20210128
61405354;28.01.2021;20210128
61220086;28.01.2021;20210128
61633167;28.01.2021;20210128
61302982;28.01.2021;20210128
61304802;28.01.2021;20210128
61260020;28.01.2021;20210128
61230234;28.01.2021;20210128
61104375;28.01.2021;20210128
61306057;28.01.2021;20210128
61100680;28.01.2021;20210128
61170038;28.01.2021;20210128
61304549;28.01.2021;20210128
61180275;28.01.2021;20210128
61102065;28.01.2021;20210128
61290010;28.01.2021;20210128
61100197;28.01.2021;20210128
61220054;28.01.2021;20210128
61405777;28.01.2021;20210128
61403428;28.01.2021;20210128
61403646;28.01.2021;20210128
61405635;28.01.2021;20210128
61290814;28.01.2021;20210128
61104412;28.01.2021;20210128
61320025;28.01.2021;20210128
61210068;28.01.2021;20210128
61350152;28.01.2021;20210128
61102629;28.01.2021;20210128
61210431;28.01.2021;20210128
61104319;28.01.2021;20210128
61103942;28.01.2021;20210128
61404014;28.01.2021;20210128
61405154;28.01.2021;20210128
61300001;28.01.2021;20210128
61104217;28.01.2021;20210128
61303124;28.01.2021;20210128
61236570;28.01.2021;20210128
61101742;28.01.2021;20210128
61306030;28.01.2021;20210128
61103080;28.01.2021;20210128
61160046;28.01.2021;20210128
61101976;28.01.2021;20210128
61405659;29.01.2021;20210129
61403168;29.01.2021;20210129
61210427;29.01.2021;20210129
61110049;29.01.2021;20210129
61220146;29.01.2021;20210129
61303838;29.01.2021;20210129
61100552;29.01.2021;20210129
61633497;29.01.2021;20210129
61404422;29.01.2021;20210129
61350013;29.01.2021;20210129
61402356;29.01.2021;20210129
61404635;29.01.2021;20210129
61150080;29.01.2021;20210129
61160164;29.01.2021;20210129
61300006;29.01.2021;20210129
61624235;29.01.2021;20210129
61302589;29.01.2021;20210129
61290016;29.01.2021;20210129
61403291;29.01.2021;20210129
61403993;29.01.2021;20210129
61350151;29.01.2021;20210129
61200029;29.01.2021;20210129
61405728;29.01.2021;20210129
61405945;29.01.2021;20210129
61303822;29.01.2021;20210129
61290044;29.01.2021;20210129
61302035;29.01.2021;20210129
61102555;29.01.2021;20210129
61403646;29.01.2021;20210129
61405635;29.01.2021;20210129
61180161;29.01.2021;20210129
61405111;29.01.2021;20210129
61405328;29.01.2021;20210129
61633457;29.01.2021;20210129
61102306;29.01.2021;20210129
61102344;29.01.2021;20210129
61104315;29.01.2021;20210129
61304561;01.02.2021;20210201
61405180;01.02.2021;20210201
61140077;01.02.2021;20210201
61100945;01.02.2021;20210201
61100945;01.02.2021;20210201
61103035;01.02.2021;20210201
61210360;01.02.2021;20210201
61210360;01.02.2021;20210201
61302998;01.02.2021;20210201
61102777;01.02.2021;20210201
61402784;01.02.2021;20210201
61403032;01.02.2021;20210201
61403837;01.02.2021;20210201
61612576;01.02.2021;20210201
61600223;01.02.2021;20210201
61634603;01.02.2021;20210201
61240035;01.02.2021;20210201
61302266;01.02.2021;20210201
61302709;01.02.2021;20210201
61303962;01.02.2021;20210201
61303131;01.02.2021;20210201
61102114;01.02.2021;20210201
61100473;01.02.2021;20210201
61100649;01.02.2021;20210201
61305198;01.02.2021;20210201
61100798;01.02.2021;20210201
61100604;01.02.2021;20210201
61100552;01.02.2021;20210201
61305920;01.02.2021;20210201
61404105;01.02.2021;20210201
61404422;01.02.2021;20210201
61160041;01.02.2021;20210201
61302018;01.02.2021;20210201
61404943;01.02.2021;20210201
61405071;01.02.2021;20210201
61405199;01.02.2021;20210201
61102124;01.02.2021;20210201
61100575;01.02.2021;20210201
61100575;01.02.2021;20210201
61404099;01.02.2021;20210201
61404318;01.02.2021;20210201
61303761;01.02.2021;20210201
61303772;01.02.2021;20210201
61405419;01.02.2021;20210201
61633066;01.02.2021;20210201
61180032;01.02.2021;20210201
61160068;01.02.2021;20210201
61303862;01.02.2021;20210201
61300308;01.02.2021;20210201
61101186;01.02.2021;20210201
61633601;01.02.2021;20210201
61310138;01.02.2021;20210201
61302493;01.02.2021;20210201
61404910;01.02.2021;20210201
61302789;01.02.2021;20210201
61120036;01.02.2021;20210201
61101163;01.02.2021;20210201
61302461;01.02.2021;20210201
61220052;01.02.2021;20210201
61230047;01.02.2021;20210201
61103182;01.02.2021;20210201
61305520;01.02.2021;20210201
61103730;01.02.2021;20210201
61110071;01.02.2021;20210201
61102258;01.02.2021;20210201
61405956;01.02.2021;20210201
61402894;01.02.2021;20210201
61404209;01.02.2021;20210201
61405586;01.02.2021;20210201
61104508;01.02.2021;20210201
61104508;01.02.2021;20210201
61260020;01.02.2021;20210201
61633351;01.02.2021;20210201
61310056;01.02.2021;20210201
61303053;01.02.2021;20210201
61305320;01.02.2021;20210201
61180187;01.02.2021;20210201
61304519;01.02.2021;20210201
61210034;01.02.2021;20210201
61303129;01.02.2021;20210201
61402044;01.02.2021;20210201
61402503;01.02.2021;20210201
61402868;01.02.2021;20210201
61404521;01.02.2021;20210201
61405145;01.02.2021;20210201
61405195;01.02.2021;20210201
61405635;01.02.2021;20210201
61103905;01.02.2021;20210201
61110030;01.02.2021;20210201
61180144;01.02.2021;20210201
61303159;01.02.2021;20210201
61100630;01.02.2021;20210201
61350002;01.02.2021;20210201
61306086;01.02.2021;20210201
61160020;01.02.2021;20210201
61210431;01.02.2021;20210201
61405426;01.02.2021;20210201
61101306;01.02.2021;20210201
61633113;01.02.2021;20210201
61120104;01.02.2021;20210201
61305843;01.02.2021;20210201
61100595;01.02.2021;20210201
61104351;01.02.2021;20210201
61305144;01.02.2021;20210201
61101118;01.02.2021;20210201
61405955;01.02.2021;20210201
61401956;01.02.2021;20210201
61403963;02.02.2021;20210202
61103602;02.02.2021;20210202
61303715;02.02.2021;20210202
61103089;02.02.2021;20210202
61405876;02.02.2021;20210202
61302909;02.02.2021;20210202
61302909;02.02.2021;20210202
61403234;02.02.2021;20210202
61308838;02.02.2021;20210202
61210371;02.02.2021;20210202
61150024;02.02.2021;20210202
61120215;02.02.2021;20210202
61303725;02.02.2021;20210202
61104152;02.02.2021;20210202
61102609;02.02.2021;20210202
61100909;02.02.2021;20210202
61180079;02.02.2021;20210202
61102890;02.02.2021;20210202
61120057;02.02.2021;20210202
61403137;02.02.2021;20210202
61121780;02.02.2021;20210202
61303806;02.02.2021;20210202
61200009;02.02.2021;20210202
61403407;02.02.2021;20210202
61403827;02.02.2021;20210202
61304832;02.02.2021;20210202
61404350;02.02.2021;20210202
61405409;02.02.2021;20210202
61609227;02.02.2021;20210202
61609054;02.02.2021;20210202
61302107;02.02.2021;20210202
61102349;02.02.2021;20210202
61310112;02.02.2021;20210202
61621212;02.02.2021;20210202
61100251;02.02.2021;20210202
61150171;02.02.2021;20210202
61310004;02.02.2021;20210202
61302493;02.02.2021;20210202
61402653;02.02.2021;20210202
61403510;02.02.2021;20210202
61403535;02.02.2021;20210202
61405439;02.02.2021;20210202
61103530;02.02.2021;20210202
61302412;02.02.2021;20210202
61302839;02.02.2021;20210202
61642043;02.02.2021;20210202
61642043;02.02.2021;20210202
61305606;02.02.2021;20210202
61100178;02.02.2021;20210202
61180034;02.02.2021;20210202
61404562;02.02.2021;20210202
61340006;02.02.2021;20210202
61210228;02.02.2021;20210202
61210362;02.02.2021;20210202
61102419;02.02.2021;20210202
61300045;02.02.2021;20210202
61104375;02.02.2021;20210202
61180043;02.02.2021;20210202
61180043;02.02.2021;20210202
61303101;02.02.2021;20210202
61100680;02.02.2021;20210202
61350133;02.02.2021;20210202
61170038;02.02.2021;20210202
61180275;02.02.2021;20210202
61103376;02.02.2021;20210202
61104377;02.02.2021;20210202
61160076;02.02.2021;20210202
61405777;02.02.2021;20210202
61405799;02.02.2021;20210202
61405890;02.02.2021;20210202
61402615;02.02.2021;20210202
61402905;02.02.2021;20210202
61403643;02.02.2021;20210202
61403656;02.02.2021;20210202
61403891;02.02.2021;20210202
61405024;02.02.2021;20210202
61405220;02.02.2021;20210202
61405660;02.02.2021;20210202
61302736;02.02.2021;20210202
61103335;02.02.2021;20210202
61303626;02.02.2021;20210202
61606184;02.02.2021;20210202
61350152;02.02.2021;20210202
61102629;02.02.2021;20210202
61290035;02.02.2021;20210202
61401616;02.02.2021;20210202
61403967;02.02.2021;20210202
61404014;02.02.2021;20210202
61302758;02.02.2021;20210202
61102560;02.02.2021;20210202
61630278;02.02.2021;20210202
61102149;02.02.2021;20210202
61120059;02.02.2021;20210202
61401071;02.02.2021;20210202
61405688;02.02.2021;20210202
61104248;03.02.2021;20210203
61210198;03.02.2021;20210203
61401208;03.02.2021;20210203
61220134;03.02.2021;20210203
61403032;03.02.2021;20210203
61612360;03.02.2021;20210203
61404741;03.02.2021;20210203
61210427;03.02.2021;20210203
61120213;03.02.2021;20210203
61180064;03.02.2021;20210203
61230029;03.02.2021;20210203
61102934;03.02.2021;20210203
61103677;03.02.2021;20210203
61302597;03.02.2021;20210203
61104397;03.02.2021;20210203
61100798;03.02.2021;20210203
61306055;03.02.2021;20210203
61303816;03.02.2021;20210203
61600339;03.02.2021;20210203
61104151;03.02.2021;20210203
61305543;03.02.2021;20210203
61100511;03.02.2021;20210203
61103481;03.02.2021;20210203
61404943;03.02.2021;20210203
61405071;03.02.2021;20210203
61303806;03.02.2021;20210203
61120088;03.02.2021;20210203
61220097;03.02.2021;20210203
61220097;03.02.2021;20210203
61404466;03.02.2021;20210203
61404576;03.02.2021;20210203
61303802;03.02.2021;20210203
61104496;03.02.2021;20210203
61302911;03.02.2021;20210203
61120277;03.02.2021;20210203
61180278;03.02.2021;20210203
61300308;03.02.2021;20210203
61340005;03.02.2021;20210203
61305912;03.02.2021;20210203
61600472;03.02.2021;20210203
61304501;03.02.2021;20210203
61303961;03.02.2021;20210203
61290072;03.02.2021;20210203
61280194;03.02.2021;20210203
61303317;03.02.2021;20210203
61402653;03.02.2021;20210203
61403404;03.02.2021;20210203
61403718;03.02.2021;20210203
61403993;03.02.2021;20210203
61405653;03.02.2021;20210203
61103113;03.02.2021;20210203
61280094;03.02.2021;20210203
61237854;03.02.2021;20210203
61101163;03.02.2021;20210203
61305444;03.02.2021;20210203
61612179;03.02.2021;20210203
61140015;03.02.2021;20210203
61180182;03.02.2021;20210203
61615160;03.02.2021;20210203
61237890;03.02.2021;20210203
61101992;03.02.2021;20210203
61160075;03.02.2021;20210203
61102468;03.02.2021;20210203
61101817;03.02.2021;20210203
61401513;03.02.2021;20210203
61401537;03.02.2021;20210203
61401944;03.02.2021;20210203
61403021;03.02.2021;20210203
61403719;03.02.2021;20210203
61102972;03.02.2021;20210203
61305732;03.02.2021;20210203
61305732;03.02.2021;20210203
61160254;03.02.2021;20210203
61302569;03.02.2021;20210203
61302034;03.02.2021;20210203
61103441;03.02.2021;20210203
61300024;03.02.2021;20210203
61403656;03.02.2021;20210203
61404027;03.02.2021;20210203
61102088;03.02.2021;20210203
61612025;03.02.2021;20210203
61303304;03.02.2021;20210203
61303994;03.02.2021;20210203
61302017;03.02.2021;20210203
61120055;03.02.2021;20210203
61404014;03.02.2021;20210203
61404044;03.02.2021;20210203
61405486;03.02.2021;20210203
61300001;03.02.2021;20210203
61633487;03.02.2021;20210203
61236737;03.02.2021;20210203
61210109;03.02.2021;20210203
61220179;03.02.2021;20210203
61260148;03.02.2021;20210203
61627176;03.02.2021;20210203
61305819;03.02.2021;20210203
61302608;03.02.2021;20210203
61103064;03.02.2021;20210203
61303385;03.02.2021;20210203
61104371;03.02.2021;20210203
61240007;03.02.2021;20210203
61302161;04.02.2021;20210204
61100945;04.02.2021;20210204
61101212;04.02.2021;20210204
61401208;04.02.2021;20210204
61401529;04.02.2021;20210204
61402757;04.02.2021;20210204
61160073;04.02.2021;20210204
61308015;04.02.2021;20210204
61612480;04.02.2021;20210204
61140073;04.02.2021;20210204
61260094;04.02.2021;20210204
61305407;04.02.2021;20210204
61302434;04.02.2021;20210204
61302371;04.02.2021;20210204
61302457;04.02.2021;20210204
61302709;04.02.2021;20210204
61305597;04.02.2021;20210204
61102781;04.02.2021;20210204
61104397;04.02.2021;20210204
61220124;04.02.2021;20210204
61402964;04.02.2021;20210204
61404228;04.02.2021;20210204
61230191;04.02.2021;20210204
61180026;04.02.2021;20210204
61260040;04.02.2021;20210204
61403138;04.02.2021;20210204
61303182;04.02.2021;20210204
61404750;04.02.2021;20210204
61302451;04.02.2021;20210204
61220169;04.02.2021;20210204
61627116;04.02.2021;20210204
61260185;04.02.2021;20210204
61300308;04.02.2021;20210204
61237978;04.02.2021;20210204
61302563;04.02.2021;20210204
61303954;04.02.2021;20210204
61101701;04.02.2021;20210204
61405846;04.02.2021;20210204
61402653;04.02.2021;20210204
61403648;04.02.2021;20210204
61403648;04.02.2021;20210204
61405112;04.02.2021;20210204
61405143;04.02.2021;20210204
61405602;04.02.2021;20210204
61302461;04.02.2021;20210204
61615159;04.02.2021;20210204
61220052;04.02.2021;20210204
61305582;04.02.2021;20210204
61305544;04.02.2021;20210204
61200029;04.02.2021;20210204
61220018;04.02.2021;20210204
61180034;04.02.2021;20210204
61402140;04.02.2021;20210204
61402894;04.02.2021;20210204
61302447;04.02.2021;20210204
61260020;04.02.2021;20210204
61104375;04.02.2021;20210204
61606245;04.02.2021;20210204
61303353;04.02.2021;20210204
61180043;04.02.2021;20210204
61140012;04.02.2021;20210204
61303435;04.02.2021;20210204
61305856;04.02.2021;20210204
61403484;04.02.2021;20210204
61404611;04.02.2021;20210204
61404885;04.02.2021;20210204
61405523;04.02.2021;20210204
61290130;04.02.2021;20210204
61140031;04.02.2021;20210204
61633350;04.02.2021;20210204
61303863;04.02.2021;20210204
61305333;04.02.2021;20210204
61102610;04.02.2021;20210204
61104528;04.02.2021;20210204
61305117;04.02.2021;20210204
61104134;04.02.2021;20210204
61402654;04.02.2021;20210204
61403557;04.02.2021;20210204
61403877;04.02.2021;20210204
61404014;04.02.2021;20210204
61405099;04.02.2021;20210204
61405356;04.02.2021;20210204
61303124;04.02.2021;20210204
61236570;04.02.2021;20210204
61302270;04.02.2021;20210204
61633236;04.02.2021;20210204
61600180;04.02.2021;20210204
61600180;04.02.2021;20210204
61304800;04.02.2021;20210204
61627176;04.02.2021;20210204
61150072;04.02.2021;20210204
61110047;04.02.2021;20210204
61103519;04.02.2021;20210204
61101976;04.02.2021;20210204
61401585;04.02.2021;20210204
61401853;04.02.2021;20210204
61150074;05.02.2021;20210205
61310033;05.02.2021;20210205
61403525;05.02.2021;20210205
61210024;05.02.2021;20210205
61404818;05.02.2021;20210205
61120152;05.02.2021;20210205
61110049;05.02.2021;20210205
61304807;05.02.2021;20210205
61102114;05.02.2021;20210205
61102462;05.02.2021;20210205
61120057;05.02.2021;20210205
61402508;05.02.2021;20210205
61402508;05.02.2021;20210205
61103956;05.02.2021;20210205
61403754;05.02.2021;20210205
61403755;05.02.2021;20210205
61102454;05.02.2021;20210205
61210204;05.02.2021;20210205
61405448;05.02.2021;20210205
61403449;05.02.2021;20210205
61210149;05.02.2021;20210205
61200024;05.02.2021;20210205
61104422;05.02.2021;20210205
61100664;05.02.2021;20210205
61170165;05.02.2021;20210205
61103088;05.02.2021;20210205
61140033;05.02.2021;20210205
61102123;05.02.2021;20210205
61102196;05.02.2021;20210205
61403583;05.02.2021;20210205
61405420;05.02.2021;20210205
61100680;05.02.2021;20210205
61103955;05.02.2021;20210205
61405793;05.02.2021;20210205
61403646;05.02.2021;20210205
61405145;05.02.2021;20210205
61350009;05.02.2021;20210205
61405256;05.02.2021;20210205
61350076;05.02.2021;20210205
61401518;05.02.2021;20210205
61401847;05.02.2021;20210205
61302037;08.02.2021;20210208
61405338;08.02.2021;20210208
61100945;08.02.2021;20210208
61300247;08.02.2021;20210208
61237957;08.02.2021;20210208
61403118;08.02.2021;20210208
61403168;08.02.2021;20210208
61404641;08.02.2021;20210208
61404789;08.02.2021;20210208
61405585;08.02.2021;20210208
61104159;08.02.2021;20210208
61303107;08.02.2021;20210208
61102114;08.02.2021;20210208
61102781;08.02.2021;20210208
61302755;08.02.2021;20210208
61401124;08.02.2021;20210208
61303396;08.02.2021;20210208
61401950;08.02.2021;20210208
61103057;08.02.2021;20210208
61402994;08.02.2021;20210208
61103831;08.02.2021;20210208
61403419;08.02.2021;20210208
61104303;08.02.2021;20210208
61290028;08.02.2021;20210208
61504848;08.02.2021;20210208
61303182;08.02.2021;20210208
61303772;08.02.2021;20210208
61303772;08.02.2021;20210208
61210242;08.02.2021;20210208
61302934;08.02.2021;20210208
61302934;08.02.2021;20210208
61101291;08.02.2021;20210208
61300308;08.02.2021;20210208
61627293;08.02.2021;20210208
61627293;08.02.2021;20210208
61170079;08.02.2021;20210208
61180004;08.02.2021;20210208
61103898;08.02.2021;20210208
61100352;08.02.2021;20210208
61402256;08.02.2021;20210208
61403887;08.02.2021;20210208
61404019;08.02.2021;20210208
61404436;08.02.2021;20210208
61280001;08.02.2021;20210208
61100727;08.02.2021;20210208
61302951;08.02.2021;20210208
61302951;08.02.2021;20210208
61103639;08.02.2021;20210208
61303167;08.02.2021;20210208
61104546;08.02.2021;20210208
61306079;08.02.2021;20210208
61160075;08.02.2021;20210208
61160075;08.02.2021;20210208
61403101;08.02.2021;20210208
61403483;08.02.2021;20210208
61404446;08.02.2021;20210208
61404539;08.02.2021;20210208
61404618;08.02.2021;20210208
61302982;08.02.2021;20210208
61104114;08.02.2021;20210208
61104114;08.02.2021;20210208
61280239;08.02.2021;20210208
61260020;08.02.2021;20210208
61101378;08.02.2021;20210208
61180265;08.02.2021;20210208
61305577;08.02.2021;20210208
61102065;08.02.2021;20210208
61236354;08.02.2021;20210208
61401676;08.02.2021;20210208
61403287;08.02.2021;20210208
61405342;08.02.2021;20210208
61405578;08.02.2021;20210208
61350204;08.02.2021;20210208
61633298;08.02.2021;20210208
61102037;08.02.2021;20210208
61240053;08.02.2021;20210208
61100568;08.02.2021;20210208
61210431;08.02.2021;20210208
61350053;08.02.2021;20210208
61302030;08.02.2021;20210208
61402145;08.02.2021;20210208
61405561;08.02.2021;20210208
61350026;08.02.2021;20210208
61101218;08.02.2021;20210208
61305607;08.02.2021;20210208
61102017;08.02.2021;20210208
61305819;08.02.2021;20210208
61110047;08.02.2021;20210208
61302032;08.02.2021;20210208
61302608;08.02.2021;20210208
61160046;08.02.2021;20210208
61280059;08.02.2021;20210208
61304726;08.02.2021;20210208
61120059;08.02.2021;20210208
